TAZ,Poly,Area,Weight,GenEdge,PedEdge
9948740,700014926,2491,0.05183104452767374,-121847912,430822796#0
9948740,47175219,3925,0.08166874739908447,453299274#8,453299274#8
9948740,47175671,12152,0.2528506034124012,-453299274#7,-453299274#7
9948740,389221620,99,0.002059925093632959,-52135931#2,-1092666586
9948740,134134742,86,0.0017894298793175198,-52135931#0,666165803
9948740,614138342,1121,0.02332501040366209,-453299274#2,1092666575
9948740,199121732,1868,0.03886808156471078,463595256,463595256
9948740,47175215,3087,0.06423220973782771,453299274#9,453299274#9
9948740,121547737,5312,0.11052850603412401,52135931#2,1075107781
9948740,1092666582,222,0.004619225967540574,-453299274#2,1092666575
9948740,700014925,2553,0.05312109862671661,-121847912,-121847912
9948740,199121733,852,0.01772784019975031,-52135931#2,124071154#1
9948740,54856753,1469,0.03056595921764461,-453299274#5,-368131240
9948740,121847887,805,0.01674989596337911,463464198,463464198
9948740,47175439,4315,0.08978360382854765,-52135931#2,614138337#1
9948740,54856752,6019,0.12523928422804828,-453299274#5,-453299274#5
9948740,251359667,67,0.0013940907199334167,41651789#1,440244312#1
9948740,700014929,1617,0.033645443196004994,-453299274#2,1092666575
