TAZ,Poly,Area,Weight,GenEdge,PedEdge
9948738,503054233,363,0.0038427337398373985,463847522#1,-503056958#1
9948738,540197944,115,0.0012173949864498644,931219437#0,931219428
9948738,922255379,116,0.001227981029810298,20567444#1,931538581#1
9948738,542758439,104,0.0011009485094850948,1079196387#1,931219447#1
9948738,922255392,114,0.001206808943089431,20567444#0,931538579#1
9948738,540092934,112,0.0011856368563685636,20569507#4,1081520926#1
9948738,540092937,102,0.0010797764227642277,20569507#4,1081520926#1
9948738,922255362,27,0.0002858231707317073,20567444#0,931538589#1
9948738,1005249256,127,0.0013444275067750677,463847521#1,-1005249255#1
9948738,922255361,16,0.00016937669376693767,20567444#0,-931538594#1
9948738,540092922,135,0.0014291158536585366,20569507#1,503056956#2
9948738,503054237,231,0.0024453760162601625,-1081387043#3,1081376647#6
9948738,540092932,94,0.0009950880758807588,20569507#3,1081520926#1
9948738,503056015,2924,0.03095359078590786,20569509#5,1081528637#2
9948738,1006165250,370,0.003916836043360433,554314850,1077998345
9948738,503054236,143,0.0015138042005420054,-1081387043#3,1081376647#6
9948738,540197945,89,0.0009421578590785908,931219437#0,931219428
9948738,540092936,117,0.0012385670731707317,20569507#4,1081520926#1
9948738,542758437,98,0.0010374322493224932,931219435#2,931219447#1
9948738,503049831,433,0.004583756775067751,20569509#5,1081528630#1
9948738,540092938,112,0.0011856368563685636,20569507#4,1081520926#1
9948738,931538591,1730,0.018313855013550137,20567440#2,931538592
9948738,503054235,1340,0.01418529810298103,-162436717#2,1081376657#1
9948738,922255383,112,0.0011856368563685636,20567444#1,931538581#1
9948738,922255388,173,0.0018313855013550135,20567444#0,657303784#1
9948738,540201362,103,0.0010903624661246613,1079196387#1,931219447#1
9948738,503044769,1059,0.011210619918699188,1081387044#0,503045071#0
9948738,922255396,104,0.0011009485094850948,20567444#0,931538579#1
9948738,922255360,22,0.0002328929539295393,20567444#0,-931538594#1
9948738,542758435,127,0.0013444275067750677,931219435#2,931219446#0
9948738,540197948,88,0.0009315718157181572,931219435#0,931219449#1
