TAZ,Poly,Area,Weight,GenEdge,PedEdge
9946199,451603765,102,0.0001835341112540598,755628441#2,755628441#2
9946199,344738868,129,0.00023211667011542857,20184581#2,20184581#2
9946199,1011991366,145,0.0002609063346258693,25850507#1,204186937#1
9946199,922740393,108,0.00019433023544547506,1080985107#1,1080985107#1
9946199,922874625,222,0.00039945659508236546,-1080984354,-1081024205#0
9946199,922758260,90,0.00016194186287122922,1080985107#3,1080985107#3
9946199,350997230,80,0.00014394832255220375,-48431492,-48431492
9946199,344491360,25,4.498385079756367e-05,729092400#0,729092400#0
9946199,922747338,93,0.00016733992496693686,1080985107#1,1080985107#1
9946199,238384996,197,0.00035447274428480175,1080985097#4,1080985097#4
9946199,481985733,119,0.0002141231297964031,344887670#2,344887670#2
9946199,1109147364,76,0.00013675090642459358,159499581#0,159499581#0
9946199,922862321,87,0.00015654380077552158,538520161#1,1081023037
9946199,922968488,70,0.00012595478223317828,986064146#1,1080986795
9946199,392593535,126,0.0002267186080197209,20194988#1,933076626#1
9946199,393528117,137,0.0002465115023706489,933008492#1,933083935
9946199,1103335819,110,0.00019792894350928016,1080985107#7,1080985107#7
9946199,394231902,177,0.0003184856636467508,164615371#1,996726742
9946199,359193671,104,0.0001871328193178649,463622075,463622075
9946199,395180180,116,0.00020872506770069544,20176230#3,20176230#3
9946199,394286167,140,0.00025190956446635655,165214765#1,996726731
9946199,922968533,92,0.00016554057093503432,1080920823#0,1080920821#1
9946199,482003668,76,0.00013675090642459358,344887670#2,344887670#2
9946199,922740358,70,0.00012595478223317828,1082402400#6,1082402400#6
9946199,394630768,247,0.0004444404458799291,453994596#3,454982728
9946199,344741820,104,0.0001871328193178649,755628441#0,755628441#0
9946199,922740426,77,0.0001385502604564961,1082402400#6,1082402400#6
9946199,344502265,108,0.00019433023544547506,20180820,20180820
9946199,394516841,110,0.00019792894350928016,344887671#1,344887671#1
9946199,922968549,125,0.00022491925398781837,986064146#1,1080986795
9946199,1103334118,94,0.00016913927899883942,20570488#1,20570488#1
9946199,922862352,144,0.00025910698059396675,538520161#1,1081023036
9946199,395708030,129,0.00023211667011542857,20176230#3,-20176230#3
9946199,344887688,100,0.0001799354031902547,48431492,48431492
9946199,395180236,116,0.00020872506770069544,20176230#3,20176230#3
9946199,922747286,68,0.0001223560741693732,1080985109#1,1081023032
9946199,576310545,127,0.00022851796205162347,-463864075#0,204186946#1
9946199,361576365,189,0.0003400779120295814,454222450,454222450
9946199,923178909,139,0.00025011021043445404,-329067232#2,1081625540#1
9946199,220813732,459,0.000825903500643269,-463864307#0,-463864307#0
9946199,344740854,190,0.0003418772660614839,730831359#0,730831359#0
9946199,509529276,47,8.456963949941971e-05,20572234,932921732
9946199,1103347686,105,0.00018893217334976743,1082402400#1,1082402400#1
9946199,923173637,105,0.00018893217334976743,932899014#1,932899004
9946199,344745506,78,0.00014034961448839868,52638659#0,933071153#0
9946199,1103334123,188,0.00033827855799767884,20570488#1,20570488#1
9946199,361575238,125,0.00022491925398781837,-20176241#1,-20176241#1
9946199,395223617,122,0.00021952119189211074,20176230#0,-454982728
9946199,1101367795,154,0.0002771005209129922,29364998#1,29364998#1
9946199,344743574,74,0.00013315219836078848,20415457#1,933071140#5
9946199,359652791,160,0.0002878966451044075,996640413#4,996640413#4
9946199,359676957,170,0.00030589018542343297,454222450,454222450
9946199,393931720,140,0.00025190956446635655,20572240#1,933083903
9946199,394246102,163,0.00029329470720011513,164615371#1,996726741#1
9946199,1109147360,76,0.00013675090642459358,159499581#0,159499581#0
9946199,1101372303,143,0.00025730762656206424,20569530#3,20569530#3
9946199,47332067,1687,0.003035510251819597,463864307#4,463864307#4
9946199,482005196,202,0.0003634695144443145,454222450,454222450
9946199,395183267,133,0.00023931408624303874,20176230#3,20176230#3
9946199,923178917,595,0.0010706156489820155,1016857672#4,932914969
9946199,395777639,21,3.778643466995349e-05,344887670#0,344887670#0
9946199,344741328,94,0.00016913927899883942,-730831359#1,-730831359#1
9946199,922862326,89,0.00016014250883932668,20569529#1,1081024154
9946199,394257369,174,0.00031308760155104317,165214765#1,996726746
9946199,348070153,224,0.00040305530314617053,1082402400#4,1082402400#4
9946199,344740913,130,0.0002339160241473311,-40654347,-40654347
9946199,922968490,82,0.00014754703061600885,986064146#1,1080986795
9946199,395058724,125,0.00022491925398781837,20176230#3,20176230#3
9946199,399703105,127,0.00022851796205162347,20176241#1,20176241#1
9946199,394510176,468,0.000842097686930392,329067233#1,996726715
9946199,922740397,109,0.00019612958947737763,1080985107#1,1080985107#1
9946199,359196423,150,0.000269903104785382,454222451,454222451
9946199,1109147363,102,0.0001835341112540598,159499581#0,159499581#0
9946199,344894744,94,0.00016913927899883942,755628441#0,755628441#0
9946199,922874620,77,0.0001385502604564961,23858737#4,1081024202#1
9946199,403404621,78,0.00014034961448839868,20176241#1,20176241#1
9946199,922968473,101,0.00018173475722215726,1080735815#2,1080920800#1
9946199,1092173281,99,0.00017813604915835216,262078426#3,262078426#3
9946199,395393346,242,0.00043544367572041635,20176230#0,-454982728
9946199,441520621,3,5.398062095707641e-06,344887670#0,344887670#0
9946199,1103330156,90,0.00016194186287122922,1082402424#1,1082402411
9946199,393573594,135,0.00024291279430684384,-165215469#1,996726690
9946199,922747311,67,0.00012055672013747065,1080984347#1,1081023031
9946199,1011602918,118,0.00021232377576450054,20180261#1,1082783439
9946199,395210891,102,0.0001835341112540598,20176230#1,20176230#1
9946199,481984689,136,0.0002447121483387464,996640413#3,996640413#3
9946199,357014159,69,0.00012415542820127574,463622075,463622075
9946199,1103330134,111,0.00019972829754118273,1082402423#1,1082402423#1
9946199,577531443,169,0.00030409083139153046,538520163#1,-577517301
9946199,922862293,326,0.0005865894144002303,538520162#2,-577517301
9946199,396061787,255,0.0004588352781351495,-344887671#1,-344887671#1
9946199,1109138829,145,0.0002609063346258693,20570494#1,20570494#1
9946199,1101367763,125,0.00022491925398781837,1080985101#5,1080985101#5
9946199,344890784,106,0.00019073152738167,48431492,48431492
9946199,344743102,76,0.00013675090642459358,20415457#2,933071152
9946199,922874582,166,0.0002986927692958228,1081022920#0,1081022918
9946199,923173604,125,0.00022491925398781837,1016857672#3,932914998#1
9946199,923173626,131,0.00023571537817923364,454019023#3,933008471
9946199,722328534,141,0.0002537089184982591,-463869346#5,932921731#2
9946199,394288602,164,0.0002950940612320177,20572233#2,932921728#0
9946199,344887672,126,0.0002267186080197209,48431492,48431492
9946199,922747333,98,0.0001763366951264496,1080985107#1,207917762
9946199,922740427,81,0.0001457476765841063,1082402400#6,1082402400#6
9946199,922747318,85,0.00015294509271171648,1080985107#1,1080985107#1
9946199,576310542,696,0.0012523504062041727,463864074#1,463864074#1
9946199,1101367804,829,0.0014916644924472114,1079052705#8,1079052687
9946199,922862372,103,0.00018533346528596233,1080985109#1,204186933#1
9946199,922740433,48,8.636899353132226e-05,1082402400#6,1082402400#6
9946199,393548899,158,0.0002842979370406024,29367503#1,996726690
9946199,393543338,128,0.000230317316083526,29367503#1,996726690
9946199,576310563,301,0.0005416055636026666,1080985101#1,1080985101#1
9946199,1109151957,68,0.0001223560741693732,-1082402402#0,1082402352
9946199,359654854,83,0.0001493463846479114,20176242,248181607#0
9946199,762955054,5,8.996770159512734e-06,-222707881#2,-222707881#2
9946199,922869852,88,0.00015834315480742415,1080984362#1,1081024161
9946199,344746094,82,0.00014754703061600885,20415457#1,933071144#1
9946199,351005125,114,0.00020512635963689036,-48431492,-48431492
9946199,344743597,80,0.00014394832255220375,20415457#1,933071155
9946199,394533504,119,0.0002141231297964031,453994596#3,454982728
9946199,1109138787,93,0.00016733992496693686,1082402400#1,1082402400#1
9946199,394288598,157,0.00028249858300869986,176209973#4,932921728#1
9946199,403405937,118,0.00021232377576450054,20176241#1,20176241#1
9946199,394509375,160,0.0002878966451044075,199105725#1,996726722
9946199,1011916183,154,0.0002771005209129922,20180261#1,-204186937#1
9946199,441519933,91,0.00016374121690313178,344887670#0,344887670#0
9946199,922869860,84,0.00015114573867981395,20569529#1,204186948#1
9946199,1109138815,60,0.00010796124191415282,20570494#1,20570494#1
9946199,1092173320,99,0.00017813604915835216,262078426#3,262078426#3
9946199,1007656251,450,0.0008097093143561462,52638658#1,933083921
9946199,395549240,159,0.000286097291072505,755628441#3,755628441#3
9946199,263233333,565,0.001016635028024939,1079098107#1,1079098110#1
9946199,922758223,498,0.0008960783078874684,165214766#0,165214766#0
9946199,922874598,94,0.00016913927899883942,1080984358#1,1081022913
9946199,359191462,105,0.00018893217334976743,-20176241#1,-20176241#1
9946199,441518465,87,0.00015654380077552158,344887670#0,344887670#0
9946199,394230338,218,0.00039225917895475526,164615369#1,996726743
9946199,1101369907,136,0.0002447121483387464,1080985097#5,1080985097#5
9946199,357013574,103,0.00018533346528596233,-20176241#1,-20176241#1
9946199,1103335824,82,0.00014754703061600885,1080985107#7,1080985107#7
9946199,1007656256,194,0.0003490746821890941,463878819#1,933083914
9946199,1101369901,136,0.0002447121483387464,1080985097#5,1080985097#5
9946199,359193679,213,0.0003832624087952425,463622075,463622075
9946199,1101369925,147,0.0002645050426896744,1080985097#5,1080985097#5
9946199,344741207,98,0.0001763366951264496,-730831359#1,-730831359#1
9946199,923178921,456,0.0008205054385475615,1016857672#4,932914969
9946199,393939774,162,0.0002914953531682126,-933083960#1,996726701
9946199,394248743,199,0.0003580714523486069,463869346#8,996726747
9946199,1101367802,145,0.0002609063346258693,29364998#1,29364998#1
9946199,922874592,192,0.00034547597412528904,1081022920#0,1081022918
9946199,403404634,101,0.00018173475722215726,20176241#1,20176241#1
9946199,1092173328,86,0.00015474444674361905,262078426#3,262078426#3
9946199,1092173297,120,0.00021592248382830564,262078426#3,262078426#3
9946199,481984699,188,0.00033827855799767884,996640413#3,-996640413#3
9946199,1103330125,118,0.00021232377576450054,1082402423#1,1082402423#1
9946199,922740453,99,0.00017813604915835216,1080985107#1,1080985107#1
9946199,395777873,124,0.00022311989995591584,344887670#0,344887670#0
9946199,922740444,181,0.000325683079774361,1082402400#6,1082402400#6
9946199,922747297,67,0.00012055672013747065,1080984347#1,1081023031
9946199,1101369889,128,0.000230317316083526,1080985097#5,1080985097#5
9946199,394257368,168,0.0003022914773596279,165214765#1,996726746
9946199,1103330142,133,0.00023931408624303874,1082402423#1,1082402423#1
9946199,394227468,154,0.0002771005209129922,-316470039#1,996726695
9946199,395206974,140,0.00025190956446635655,20176230#3,20176230#3
9946199,1011544699,357,0.0006423693893892093,-463869046#3,1081625526
9946199,1011991361,173,0.0003112882475191406,25850507#1,932915004#0
9946199,344502202,107,0.00019253088141357253,20180820,20180820
9946199,1101367770,154,0.0002771005209129922,1080985101#5,1080985101#5
9946199,441519326,10,1.799354031902547e-05,344887670#0,344887670#0
9946199,394227214,167,0.00030049212332772533,-316470039#1,996726695
9946199,394443045,195,0.0003508740362209967,199105836#0,996726727
9946199,395552627,103,0.00018533346528596233,20176230#3,-20176230#3
9946199,344738924,131,0.00023571537817923364,20184581#2,20184581#2
9946199,344739689,84,0.00015114573867981395,20176251#2,20176251#2
9946199,395045175,143,0.00025730762656206424,329067232#1,1081625542
9946199,359654863,141,0.0002537089184982591,454222451,454222451
9946199,393918273,133,0.00023931408624303874,29367503#1,933083927
9946199,394507974,142,0.0002555082725301617,-453994596#6,996726724
9946199,922747317,79,0.0001421489685203012,1080985107#1,1080985107#1
9946199,922874621,77,0.0001385502604564961,23858737#4,1081024202#1
9946199,922968475,82,0.00014754703061600885,1080735815#2,1080920800#1
9946199,1109138811,80,0.00014394832255220375,20570494#1,20570494#1
9946199,394516386,27,4.8582558861368766e-05,344887671#1,248181603#1
9946199,955435107,333,0.0005991848926235481,-1082079445#4,1079009450
9946199,392588254,100,0.0001799354031902547,-933076537#1,933076521
9946199,923178918,337,0.0006063823087511584,1016857672#3,933032891#1
9946199,359191467,104,0.0001871328193178649,-20176241#1,-20176241#1
9946199,1103330121,90,0.00016194186287122922,1082402423#1,1082402423#1
9946199,576310562,216,0.00038866047089095013,-463864590,-463864590
9946199,1109138800,78,0.00014034961448839868,1082402400#1,1082402400#1
9946199,392595490,122,0.00021952119189211074,20194988#1,933076626#1
9946199,922968507,95,0.00017093863303074196,1080986808#1,1080986784
9946199,923173643,89,0.00016014250883932668,932899014#1,932899004
9946199,393928060,173,0.0003112882475191406,20572240#1,933083903
9946199,922874593,87,0.00015654380077552158,1080984361#1,1081022918
9946199,922874613,124,0.00022311989995591584,1080945452#1,1081022933#1
9946199,344747092,86,0.00015474444674361905,344887671#0,933071154#0
9946199,1096862186,90,0.00016194186287122922,68254908#1,1079098097#1
9946199,1103330129,123,0.00022132054592401327,1082402423#1,1082402423#1
9946199,922747330,93,0.00016733992496693686,1080985107#1,-204186949#1
9946199,1007858385,398,0.0007161429046972138,1079052738#5,1079052724
9946199,1007168978,85,0.00015294509271171648,-165214768#12,-165214768#12
9946199,394517763,128,0.000230317316083526,344887671#0,344887671#0
9946199,481956104,125,0.00022491925398781837,20176230#0,-454982728
9946199,1109138814,60,0.00010796124191415282,20570494#1,20570494#1
9946199,394228570,150,0.000269903104785382,-316470039#1,996726687#1
9946199,1007841051,4391,0.007900963554084085,-453506593#9,-933285597#1
9946199,344729608,130,0.0002339160241473311,453745512#13,453745512#13
9946199,394516380,108,0.00019433023544547506,344887671#1,344887671#1
9946199,394265705,165,0.00029689341526392026,165214765#1,933008505#1
9946199,922869863,95,0.00017093863303074196,20569529#1,1081024170
9946199,344741000,109,0.00019612958947737763,-730831359#0,-730831359#0
9946199,1101367790,154,0.0002771005209129922,165214768#3,165214768#3
9946199,922968491,93,0.00016733992496693686,1080920823#0,1080920821#1
9946199,352414627,19,3.4187726606148394e-05,-48431492,-48431492
9946199,481956105,99,0.00017813604915835216,344887670#1,344887670#1
9946199,359654856,147,0.0002645050426896744,454222451,454222451
9946199,922740413,48,8.636899353132226e-05,1082402400#6,1082402400#6
9946199,923178910,141,0.0002537089184982591,-329067232#2,1081625540#1
9946199,922862342,64,0.000115158658041763,538520161#1,1081023036
9946199,344745812,83,0.0001493463846479114,20415457#2,933071145#1
9946199,1103335825,134,0.0002411134402749413,1080985107#6,1080985107#6
9946199,396030183,119,0.0002141231297964031,344887670#1,344887670#1
9946199,350997180,974,0.0017525708270730808,-453725263#1,-453725263#1
9946199,576310539,207,0.0003724662846038272,-463864074#4,-463864074#4
9946199,395707564,124,0.00022311989995591584,20176230#3,-20176230#3
9946199,361575237,141,0.0002537089184982591,-20176241#1,-20176241#1
9946199,396040284,22,3.958578870185604e-05,344887670#2,344887670#2
9946199,922747348,81,0.0001457476765841063,1080985107#1,-204186949#1
9946199,922968499,101,0.00018173475722215726,986064146#1,1080986790
9946199,393939328,308,0.0005542010418259845,20572240#1,996726701
9946199,576310548,414,0.0007449325692076544,-463864075#2,-577531432
9946199,395791262,21,3.778643466995349e-05,344887670#0,344887670#0
9946199,922968539,137,0.0002465115023706489,986064146#1,204186944#1
9946199,1103334132,78,0.00014034961448839868,20570488#1,20570488#1
9946199,923178922,190,0.0003418772660614839,1016857672#5,932914969
9946199,393539399,153,0.0002753011668810897,29367503#1,996726690
9946199,359654857,179,0.00032208437171055593,996640413#4,-996640413#4
9946199,922758229,477,0.000858291873217515,165214766#0,165214766#0
9946199,922758237,72,0.00012955349029698338,1080985107#3,1080985107#3
9946199,922862340,86,0.00015474444674361905,538520161#1,1081023037
9946199,395183463,151,0.0002717024588172846,20176230#3,20176230#3
9946199,922747350,82,0.00014754703061600885,1080985107#1,-204186949#1
9946199,922740385,76,0.00013675090642459358,1080985107#1,1080985107#1
9946199,1009745161,124,0.00022311989995591584,453303348#1,933083914
9946199,352414637,76,0.00013675090642459358,-48431492,-48431492
9946199,922862306,99,0.00017813604915835216,20569529#1,1081024154
9946199,1011546218,140,0.00025190956446635655,932915031#2,996640412
9946199,393528116,140,0.00025190956446635655,933008492#1,933083935
9946199,366171660,24,4.318449676566113e-05,-48431492,-48431492
9946199,922968540,86,0.00015474444674361905,986064146#1,204186944#1
9946199,403406500,97,0.00017453734109454706,344887670#0,344887670#0
9946199,923178920,187,0.0003364792039657763,1016857672#4,932914969
9946199,344491742,134,0.0002411134402749413,495837426,495837426
9946199,396060393,100,0.0001799354031902547,344887670#2,344887670#2
9946199,451603912,99,0.00017813604915835216,344887670#1,344887670#1
9946199,922968552,322,0.0005793919982726201,-463866297#1,1080986788
9946199,923173647,89,0.00016014250883932668,574120989,932899004
9946199,393528118,116,0.00020872506770069544,933008492#1,933083935
9946199,441518481,114,0.00020512635963689036,344887670#0,344887670#0
9946199,1006861572,76,0.00013675090642459358,173966360#1,1079091094
9946199,1007159949,107,0.00019253088141357253,20570487#0,20570487#0
9946199,461699809,82,0.00014754703061600885,-463864074#5,-463864074#5
9946199,1109138778,249,0.0004480391539437342,1082402400#1,1082402400#1
9946199,344891958,90,0.00016194186287122922,48431492,48431492
9946199,395708031,125,0.00022491925398781837,20176230#3,-20176230#3
9946199,1057756988,98,0.0001763366951264496,1080984362#1,1081024160
9946199,923173620,102,0.0001835341112540598,454019023#1,933008471
9946199,955435112,640,0.00115158658041763,-1079052705#9,1079009474
9946199,1109138813,80,0.00014394832255220375,20570494#1,20570494#1
9946199,922740367,89,0.00016014250883932668,1080984347#1,1081023028
9946199,394636135,391,0.0007035474264738959,453994596#1,933032905#0
9946199,922862359,89,0.00016014250883932668,1080985109#1,204186933#1
9946199,394234013,153,0.0002753011668810897,164615371#1,996726742
9946199,922862373,107,0.00019253088141357253,1080985109#1,204186933#1
9946199,482006439,218,0.00039225917895475526,454222450,454222450
9946199,394767469,149,0.0002681037507534795,329067232#3,1081625542
9946199,922968545,200,0.0003598708063805094,-463849424#3,-204186944#1
9946199,359652790,166,0.0002986927692958228,996640413#4,996640413#4
9946199,344492222,220,0.00039585788701856033,996640413#6,996640413#6
9946199,350999155,103,0.00018533346528596233,-48431492,-48431492
9946199,344887681,20,3.598708063805094e-05,48431492,48431492
