TAZ,Poly,Area,Weight,GenEdge,PedEdge
9961747,715824578,297,0.0002515239642209278,27205931#2,27205931#2
9961747,46868023,2411,0.002041832584971909,26135033#1,1056775354#1
9961747,786599110,147,0.00012449165905884305,-22892132#5,-22892132#5
9961747,498725963,76,6.436303461545627e-05,241399316,241399316
9961747,46868082,2178,0.0018445090709534706,-22892042#2,-22892042#2
9961747,46867851,1225,0.0010374304921570254,-415609092#2,-415609092#2
9961747,498725956,106,8.976949564787322e-05,241399316,-467646750#2
9961747,545258842,191,0.00016175446857305458,436399838#3,-1050634757#4
9961747,674561917,415,0.0003514560442817678,934296757#2,-934296769#1
9961747,708931026,251,0.00021256739063788848,790186828#0,790186828#0
9961747,531950703,1054,0.0008926136642722489,-453733909#5,638274051#1
9961747,413385995,2668,0.0022594812678162807,-930995620#2,930995616#1
9961747,545137628,530,0.0004488474782393661,1050769213#1,-1050769218#1
9961747,46867896,6923,0.005862964324247418,1082675649#1,-934296764#1
9961747,498725961,106,8.976949564787322e-05,241399316,241399316
9961747,1082696890,116,9.823831599201221e-05,404295697#0,1082696889#1
9961747,996010564,1880,0.001592138224698129,22892154,22892154
9961747,791740761,1157,0.0009798425138168804,464904580#4,-1050795228
9961747,786599145,128,0.00010840090040497899,-22892148,487546517#3
9961747,46868114,1814,0.0015362440104268115,22892110#1,545246985#1
9961747,708931023,802,0.0006791993915999465,453512953#1,1030820590#1
9961747,46867899,2210,0.0018716092960547155,934296782#3,934296665
9961747,46868000,18444,0.015619892242729942,22892201#12,655270083#1
9961747,46868056,1805,0.0015286220721170865,465137133#0,465137133#0
9961747,46868115,1638,0.0013871927723699655,371654203#1,545246987
9961747,46868041,6950,0.005885830139176594,-304313549#0,712654034
9961747,498725954,76,6.436303461545627e-05,241399316,241399316
9961747,715820043,301,0.0002549114923585834,27205931#1,27205931#1
9961747,46868084,1096,0.0009281827097176326,931048085#0,931048052#1
9961747,786599125,78,6.605679868428407e-05,-22892144,-22892144
9961747,46868094,4998,0.004232716408000664,-22892162#0,413391301#6
9961747,46867880,17945,0.015197298107557405,415609092#8,-655270038#1
9961747,786599103,64,5.4200450202489495e-05,22892132#5,22892132#5
9961747,46868105,11776,0.009972882837258067,-933872798#8,-642749863
