TAZ,Poly,Area,Weight,GenEdge,PedEdge
9946198,310864146,353,0.0036269110636199245,20570498#9,1082404457
9946198,1007152302,10,0.00010274535590991288,-20570500#1,1082404466
9946198,1109147369,76,0.0007808647049153378,-159499581#1,-159499581#1
9946198,795234147,326,0.0033494986026631596,-1079644751#3,165214769
9946198,159503777,1127,0.011579401611047181,-1079644751#4,165214769
9946198,1109160788,71,0.0007294920269603814,20570498#9,1082404457
9946198,439238761,252,0.002589182968929804,-159034396#0,-159034396#0
9946198,1109162961,62,0.0006370212066414598,1080730806#4,1080730806#4
9946198,1109151985,110,0.0011301989150090416,-225186821#2,-225186821#2
9946198,208269690,152,0.0015617294098306757,1082404465#2,-1082404465#2
9946198,1082402487,3507,0.03603279631760645,1082404473#1,1082402489
9946198,1109160785,70,0.0007192174913693901,20570498#9,1082404457
9946198,1109162951,65,0.0006678448134144337,1080730806#4,1080730806#4
9946198,1007152301,263,0.0027022028604307084,-20570500#1,1082404466
9946198,1109162957,135,0.0013870623047838237,1080730806#4,1080730806#4
9946198,47332047,1113,0.011435558112773303,453289219#1,1078912362#2
9946198,1109162952,109,0.0011199243794180504,1080730806#4,1080730806#4
9946198,310746874,992,0.010192339306263357,24884938#0,24884938#0
9946198,1109147370,110,0.0011301989150090416,-159499581#1,-159499581#1
9946198,310746875,875,0.008990218642117376,1082404464#2,1082404464#2
9946198,1109162955,127,0.0013048660200558934,1080730806#4,1080730806#4
9946198,1109162948,122,0.001253493342100937,1080730806#4,1080730806#4
9946198,310614488,577,0.005928407036001972,165214306#0,165214306#0
9946198,955435094,2654,0.027268617458490876,1078997582#1,1079052753
9946198,1109160808,147,0.0015103567318757191,20570498#6,1082404452#0
9946198,47332053,4688,0.048167022850567155,48114748#2,48114748#2
9946198,310454475,676,0.0069455860595101105,1079005458#5,1079005458#5
9946198,310614487,762,0.007829196120335362,-1082079418,1082079414
9946198,1109147371,76,0.0007808647049153378,-159499581#1,-159499581#1
9946198,795234144,1145,0.011764343251685024,-1082404464#3,-1082404464#3
9946198,1109151986,84,0.0008630609896432681,-225186821#2,-225186821#2
9946198,1109160787,70,0.0007192174913693901,20570498#9,1082404457
9946198,311857980,446,0.004582442873582114,24884963#3,1082407362
9946198,1082402475,19,0.00019521617622883446,1082404473#2,1082402474
9946198,1109147378,76,0.0007808647049153378,-159499581#1,-159499581#1
9946198,47332043,2377,0.02442257109978629,1078912366#0,804440123
9946198,47332042,3212,0.03300180831826401,1079644751#3,1079645897#0
9946198,311857978,447,0.004592717409173106,1051531398#0,1051531398#0
9946198,1109162954,95,0.0009760808811441723,1080730806#4,1080730806#4
9946198,609957730,280,0.0028768699654775605,-1079644682#3,-1079644682#3
9946198,1109160817,76,0.0007808647049153378,986063696#3,1079052745#0
9946198,795234154,459,0.004716011836265001,1079005458#6,-1079644759#0
9946198,1109160791,76,0.0007808647049153378,980924523#1,1082402388
9946198,310895074,203,0.002085730724971231,1082079418,1082077050
9946198,964912855,838,0.008610060825250699,-165214766#0,-165214766#0
9946198,1109160800,105,0.001078826237054085,20570498#4,1082404452#0
9946198,1109160807,147,0.0015103567318757191,20570498#6,1082404452#0
9946198,1109160818,128,0.0013151405556468849,986063696#3,1079052745#0
9946198,1082402502,7,7.192174913693901e-05,986063695#2,1082402384#1
9946198,545025968,438,0.004500246588854184,20570500#1,1082402492
9946198,1109147366,76,0.0007808647049153378,980924523#1,1082402388
9946198,1109162962,85,0.0008733355252342594,1080730806#4,1080730806#4
9946198,310863981,551,0.005661269110636199,1080730806#4,1080730806#4
9946198,439238760,725,0.007449038303468683,-165214766#1,-165214766#1
9946198,964912853,492,0.005055071510767713,1082404465#3,-1082404465#3
9946198,1109147381,76,0.0007808647049153378,-159499581#1,-159499581#1
9946198,310746876,907,0.009319003781029098,1080730806#4,1080730806#4
9946198,311857426,346,0.0035549893144829854,-1082402379#1,1082402358
9946198,1109160794,76,0.0007808647049153378,20570498#2,1082404452#0
9946198,1109160826,78,0.0008014137760973204,986063696#2,1079052745#0
9946198,1109160799,127,0.0013048660200558934,20570498#3,1082404452#0
9946198,1109160828,116,0.0011918461285549892,986063696#2,1079002501#0
9946198,1109160823,84,0.0008630609896432681,986063696#2,1079052745#0
9946198,1109151991,137,0.0014076113759658062,-225186821#2,-225186821#2
9946198,1109151984,89,0.0009144336675982245,-225186821#2,1079052747#1
9946198,312537506,158,0.0016233766233766235,24884963#4,1082407362
9946198,1109160786,71,0.0007294920269603814,20570498#9,1082404457
9946198,1109160803,76,0.0007808647049153378,20570498#6,1082404452#1
9946198,311857982,441,0.004531070195627158,1051531398#0,1051531398#0
9946198,1109162963,58,0.0005959230642774946,1080730806#4,1082404469#1
9946198,1082404442,6,6.164721354594772e-05,-986063695#1,1082402356#1
9946198,1109151983,89,0.0009144336675982245,-225186821#2,1079052747#1
9946198,1109160813,145,0.0014898076606937366,986063696#4,1079052745#0
9946198,1109160820,67,0.0006883938845964162,986063696#4,1079052745#0
9946198,47332052,1903,0.01955244122965642,1079644751#6,1079644751#6
9946198,311857986,445,0.004572168337991123,24884963#3,1082407362
9946198,1109160795,76,0.0007808647049153378,20570498#3,1082404452#0
9946198,1109162956,130,0.0013356896268288674,1080730806#4,1080730806#4
9946198,964912856,757,0.0077778234423804046,-165214766#0,-165214766#0
9946198,1109147382,107,0.0010993753082360678,-159499581#1,-159499581#1
9946198,310614486,711,0.007305194805194805,-1082079419#0,1082079414
9946198,1109151995,139,0.001428160447147789,-225186821#2,-225186821#2
