TAZ,Poly,Area,Weight,GenEdge,PedEdge
9961748,749609290,376,0.005435096848800231,1050636783#0,1050634730
9961748,1071789633,12,0.00017346053772766696,1072750609#2,1071789635
9961748,543382319,256,0.0037004914715235617,22892053#2,543382317#1
9961748,46868071,2605,0.037655391731714366,-22892008#0,-22892008#0
9961748,410282248,1423,0.020569528765539174,410094623#2,545135649#0
9961748,293634785,789,0.011405030355594103,1052172330#1,933666078
9961748,545258842,191,0.0027609135588320326,436399838#3,-1050634757#4
9961748,366596146,789,0.011405030355594103,1067712056#1,1067703129
9961748,749609292,150,0.002168256721595837,-22892105#2,1050628416
9961748,1068070650,64,0.0009251228678808904,-1067712071#3,1068070651
9961748,293634945,2741,0.03962127782596126,22892003#1,22892003#1
9961748,749609296,617,0.00891876264816421,-371652977#7,-371652977#7
9961748,933666092,484,0.006996241688349234,22892045#1,933666093
9961748,293634783,779,0.011260479907487714,-22892053#10,-22892053#10
9961748,545258843,438,0.0063313096270598435,436399838#3,-1050634754#5
9961748,749609301,746,0.01078346342873663,1072750612#2,-749609304
9961748,293634786,768,0.011101474414570685,-1052172330#0,-1052172330#0
9961748,749609299,746,0.01078346342873663,410094623#4,-749609305
9961748,749609295,2175,0.031439722463139634,436397430#1,1050634740
9961748,1067031802,928,0.013414281584272911,-22892054,-545135654#0
9961748,933666081,925,0.013370916449840994,1052172330#0,1052172330#0
9961748,293634840,1026,0.014830875975715524,1010832074#1,-933666089#1
9961748,539116414,477,0.006895056374674762,436396898#0,-464926321
9961748,749609293,132,0.0019080659150043364,453733911#0,1050628416
9961748,933666084,924,0.013356461405030355,-1052172330#1,933666089#1
9961748,289895483,1325,0.01915293437409656,539116411#0,289895479
9961748,749609302,790,0.01141948540040474,165096610#5,749609304
9961748,749609294,132,0.0019080659150043364,-22892102#1,1050628416
9961748,293634784,1068,0.01543798785776236,-22892053#10,933666089#0
9961748,1067029784,396,0.00572419774501301,453963468#0,1068364582
9961748,933666088,1342,0.01939867013587742,22892053#8,22892053#8
9961748,933666075,333,0.004813529921942758,22892003#0,22892003#0
9961748,46868057,7669,0.11085573865278982,463889828#5,-933666073
9961748,442599813,2355,0.03404163052905464,1082678557,-1050658989#0
9961748,46868060,1421,0.020540618675917895,22892002#1,22892002#1
9961748,749609289,713,0.010306446949985545,1050636782#1,1050634730
9961748,749609288,471,0.006808326105810928,1050636783#0,1050634730
9961748,933666083,924,0.013356461405030355,-1052172330#0,933666089#0
9961748,545258840,335,0.004842440011564036,22892101#2,1050634763
9961748,933666085,924,0.013356461405030355,-22892053#8,933666090
9961748,749609291,501,0.007241977450130096,1050611254#1,1050634737#1
9961748,545258841,216,0.003122289679098005,436399838#3,1050634761
9961748,46868059,5715,0.0826105810928014,-371652976#0,546466658
9961748,46868062,5754,0.08317432784041631,410094623#2,1050658988
9961748,545258844,786,0.011361665221162186,-462330846,638274070#1
9961748,711639593,4929,0.0712489158716392,371652977#6,371652977#6
9961748,933666077,433,0.006259034403006649,-22892003#1,933666078
9961748,933666080,925,0.013370916449840994,1052172330#0,1052172330#0
9961748,749609303,750,0.010841283607979185,165096610#6,749609304
9961748,933666087,586,0.008470656259034403,22892053#8,22892053#8
9961748,1068070648,268,0.0038739520092512286,-1067712071#3,1068070649
9961748,933666086,924,0.013356461405030355,-22892053#9,-933666089#0
9961748,749609298,694,0.010031801098583405,436396900#1,1050658965
9961748,933666082,925,0.013370916449840994,1052172330#0,1052172330#0
9961748,749609297,694,0.010031801098583405,436396900#1,-1050658989#0
9961748,749609300,746,0.01078346342873663,410094623#4,-749609304
9961748,293634845,3575,0.05167678519803411,-169869664#0,-169869664#0
