TAZ,Poly,Area,Weight,GenEdge,PedEdge
9961746,498725898,1064,0.004148455441143789,22891892#1,22891892#1
9961746,498725963,76,0.00029631824579598486,241399316,241399316
9961746,46868137,4137,0.01612984977444723,-241399316,-655270067
9961746,498725945,76,0.00029631824579598486,241399316,241399316
9961746,498725908,3438,0.013404501697981528,1050601021#2,-467646749#1
9961746,498725956,106,0.0004132859743996631,241399316,-467646750#2
9961746,531950736,2255,0.008792074266709814,574499695#2,467646754
9961746,933666083,924,0.00360260604099329,-1052172330#1,933666089#0
9961746,498725902,374,0.0014581976832591889,22892185#0,22892185#0
9961746,545258842,191,0.0007446945387767515,436399838#3,-1050634757#4
9961746,933666065,3448,0.01344349094084942,1050634747,39143200#4
9961746,531950703,1054,0.004109466198275896,-453733909#5,638274051#1
9961746,498725894,874,0.003407659826653826,-531950750,-531950750
9961746,498725897,816,0.003181522218020048,-531950750,-531950750
9961746,498725961,106,0.0004132859743996631,241399316,241399316
9961746,933666053,218,0.0008499654945200619,559176687#1,-413912042#1
9961746,498725913,76,0.00029631824579598486,241399316,241399316
9961746,46868114,1814,0.0070726486562357445,22892110#1,545246985#1
9961746,531950740,2292,0.008936334465321018,574499695#0,574499695#0
9961746,46868090,2558,0.009973448325606964,304313549#1,712416573#1
9961746,46868040,3350,0.013061396360744071,436398349#1,-39143200#4
9961746,46868115,1638,0.006386437981760832,371654203#1,545246987
9961746,46868041,6950,0.02709752379318546,-304313549#0,712654034
9961746,498725914,76,0.00029631824579598486,241399316,241399316
9961746,498725954,76,0.00029631824579598486,241399316,241399316
9961746,933666050,939,0.003661089905295129,1050658984#2,1050658984#2
9961746,498725953,76,0.00029631824579598486,-462334903,-462334903
9961746,498725957,77,0.0003002171700827742,241399316,-467646750#2
9961746,683157660,1069,0.004167950062577735,-182743534#1,683157663#0
9961746,933666088,1342,0.0052323563928712066,22892053#8,22892053#8
9961746,498725907,1679,0.006546293877519193,436503828,1050604607
9961746,442599813,2355,0.009181966695388743,1082678557,-1050658989#0
9961746,531950738,6465,0.02520654551409266,574499695#0,574499695#0
9961746,749609288,471,0.0018363933390777485,1050636783#0,1050634730
9961746,933666085,924,0.00360260604099329,-22892053#8,933666090
9961746,498725947,77,0.0003002171700827742,241399316,241399316
9961746,498725980,1068,0.004164051138290946,453279099#2,467646747#1
9961746,498725949,76,0.00029631824579598486,241399316,241399316
9961746,712569189,2746,0.01070644609152335,-304313549#1,539924291#0
9961746,545258844,786,0.00306455448941637,-462330846,638274070#1
9961746,712569190,1128,0.004397986595498302,-304313549#1,-712569201#0
9961746,531950722,1474,0.005747014398727391,453733910#1,1050628432#1
9961746,498725935,77,0.0003002171700827742,241399316,-467646749#0
9961746,498725942,76,0.00029631824579598486,241399316,241399316
9961746,933666086,924,0.00360260604099329,-22892053#9,-933666089#0
9961746,498725929,76,0.00029631824579598486,241399316,241399316
9961746,712569196,516,0.0020118449319832658,304313549#1,540040249#3
9961746,498725932,76,0.00029631824579598486,241399316,241399316
9961746,46868087,3584,0.01397374464385276,-182743534#0,-655378034#1
9961746,498725915,76,0.00029631824579598486,241399316,241399316
9961746,539924286,806,0.0031425329751521556,1050634750,492401518#3
9961746,46868068,3420,0.01333432106081932,1050636779,655399868
9961746,749609297,694,0.002705853455031757,436396900#1,-1050658989#0
9961746,498725959,76,0.00029631824579598486,241399316,241399316
9961746,46868132,974,0.0037975522553327537,-453733909#6,638274067#1
9961746,46868116,945,0.0036844834510158645,371654203#1,712653096#0
9961746,498725951,77,0.0003002171700827742,-462334903,-462334903
9961746,749609290,376,0.0014659955318327674,1050636783#0,1050634730
9961746,531950734,2894,0.011283486885968162,574499695#3,-467646754
9961746,729400965,828,0.0032283093094615197,475084912,413391301#6
9961746,46868119,1593,0.006210986388855315,371654203#1,464935836
9961746,498725928,76,0.00029631824579598486,241399316,241399316
9961746,712569191,1975,0.007700375466408818,304313549#1,-712569201#0
9961746,498725944,76,0.00029631824579598486,241399316,241399316
9961746,531950718,769,0.0029982727765409524,453733909#8,638274042
9961746,749609296,617,0.0024056362849489824,-371652977#7,-371652977#7
9961746,933666092,484,0.001887079354806009,22892045#1,933666093
9961746,46868122,1030,0.0040158920153929535,39129068#3,-545258839
9961746,1067031802,928,0.003618201738140447,-22892054,-545135654#0
9961746,498725917,76,0.00029631824579598486,241399316,241399316
9961746,46868123,1007,0.0039262167567967994,22892111,22892111
9961746,46868037,2916,0.011369263220277525,559176687#2,933666055
9961746,293634840,1026,0.004000296318245796,1010832074#1,-933666089#1
9961746,498725976,106,0.0004132859743996631,241399316,241399316
9961746,444035030,613,0.0023900405878018254,453733909#11,492401509#0
9961746,46868039,9837,0.0383537182091461,436398349#1,435107294#3
9961746,46868124,1467,0.005719721928719866,39129068#5,-545135643
