TAZ,Poly,Area,Weight,GenEdge,PedEdge
9910877,744769860,209,0.014408824543260944,-463454895#0,-463454895#0
9910877,744766560,143,0.009858669424336436,20300134#0,20300134#0
9910877,744766568,79,0.005446397793864185,20300134#0,20300134#0
9910877,758812725,160,0.011030679076180628,468746226#1,1021319383
9910877,744766719,105,0.007238883143743537,463454888,463454888
9910877,758812728,120,0.008273009307135471,-452379380#1,1021319383
9910877,744766726,96,0.006618407445708376,463454888,463454888
9910877,758812729,116,0.007997242330230955,452379366#1,1021319383
9910877,744766569,119,0.008204067562909341,20300134#0,20300134#0
9910877,744766715,127,0.008755601516718373,463454888,463454888
9910877,744766723,115,0.007928300586004825,463454888,463454888
9910877,744766730,112,0.0077214753533264395,463454888,463454888
9910877,744769856,120,0.008273009307135471,463454888,463454888
9910877,744766549,115,0.007928300586004825,20300134#0,20300134#0
9910877,744766716,106,0.007307824887969666,463454888,463454888
9910877,744769849,86,0.0059289900034470875,463454888,463454888
9910877,758765269,141,0.009720785935884178,452379376,452379376
9910877,744766566,87,0.0059979317476732165,20300134#0,20300134#0
9910877,744766729,103,0.007100999655291279,463454888,463454888
9910877,744766567,86,0.0059289900034470875,20300134#0,20300134#0
9910877,744769838,240,0.016546018614270942,-20293967#4,-20293967#4
9910877,744766561,73,0.005032747328507411,20300134#0,20300134#0
9910877,744766564,86,0.0059289900034470875,20300134#0,20300134#0
9910877,744769861,109,0.007514650120648053,-463454895#0,-463454895#0
9910877,744766728,34,0.002344019303688383,463454888,463454888
9910877,744769850,106,0.007307824887969666,463454888,463454888
9910877,744766727,100,0.006894174422612892,463454888,463454888
9910877,744769854,94,0.006480523957256118,463454888,463454888
9910877,744768360,71,0.004894863840055153,463454888,463454888
9910877,744766548,105,0.007238883143743537,20300134#0,20300134#0
9910877,1020977058,161,0.011099620820406756,452379380#1,860688302
9910877,744766712,123,0.008479834539813857,463454888,463454888
9910877,744769840,104,0.007169941399517408,463454888,463454888
9910877,744769844,308,0.021234057221647708,463454888,463454888
9910877,744766546,112,0.0077214753533264395,20300134#0,20300134#0
9910877,744769853,113,0.0077904170975525685,463454888,463454888
9910877,744769858,82,0.005653223026542572,463454888,463454888
9910877,744769851,113,0.0077904170975525685,463454888,463454888
9910877,744766721,108,0.007445708376421924,463454888,463454888
9910877,744769842,112,0.0077214753533264395,463454888,463454888
9910877,758765267,140,0.009651844191658049,452379376,452379376
9910877,747861408,141,0.009720785935884178,452379376,452379376
9910877,758765268,132,0.009100310237849017,452379376,452379376
9910877,758812726,119,0.008204067562909341,-452379380#1,1021319383
9910877,744769848,115,0.007928300586004825,463454888,463454888
9910877,744766731,107,0.007376766632195795,-463454895#0,-463454895#0
9910877,744769845,349,0.024060668734918994,463454888,463454888
9910877,744769857,139,0.00958290244743192,463454888,463454888
9910877,744766722,147,0.010134436401240952,463454888,463454888
9910877,744766718,178,0.012271630472250949,463454888,463454888
9910877,744769841,345,0.023784901758014478,463454888,463454888
9910877,744766720,103,0.007100999655291279,463454888,463454888
9910877,744766565,88,0.0060668734918993454,20300134#0,20300134#0
9910877,753063825,679,0.04681144432954154,463454888,463454888
9910877,744769859,116,0.007997242330230955,463454888,463454888
9910877,744766545,325,0.0224060668734919,479304519#0,479304519#0
9910877,439145838,1053,0.07259565667011375,463454895#0,463454895#0
9910877,744769839,108,0.007445708376421924,463454888,463454888
9910877,744766559,142,0.009789727680110306,20300134#0,20300134#0
9910877,744766714,155,0.010685970355049982,463454888,463454888
9910877,744769837,442,0.030472250947948983,-20293967#4,-20293967#4
9910877,1020977056,139,0.00958290244743192,452379376,452379376
9910877,744766558,172,0.011857980006894175,20300134#0,20300134#0
9910877,744769852,98,0.006756290934160634,463454888,463454888
9910877,758812727,122,0.008410892795587729,-452379380#1,1021319383
9910877,1020977057,498,0.034332988624612204,452379376,452379376
9910877,744766717,232,0.01599448466046191,463454888,463454888
9910877,744769862,282,0.019441571871768357,-463454895#0,-463454895#0
9910877,439145837,621,0.04281282316442606,20300134#0,20300134#0
9910877,744766563,505,0.03481558083419511,20300134#0,20300134#0
9910877,744766724,95,0.006549465701482247,463454888,463454888
9910877,676854142,352,0.024267493967597382,463454895#0,463454895#0
9910877,744766557,93,0.006411582213029989,20300134#0,20300134#0
9910877,747861407,372,0.025646328852119957,452379376,452379376
9910877,744766713,79,0.005446397793864185,463454888,463454888
9910877,744769855,127,0.008755601516718373,463454888,463454888
9910877,745391436,40,0.002757669769045157,479304519#0,479304519#0
9910877,758812730,162,0.011168562564632886,452379366#1,452379366#1
9910877,744766562,123,0.008479834539813857,20300134#0,20300134#0
9910877,744766725,96,0.006618407445708376,463454888,463454888
9910877,753063824,256,0.017649086521889002,463454888,463454888
9910877,744766709,107,0.007376766632195795,463454888,463454888
9910877,744766554,112,0.0077214753533264395,20300134#0,20300134#0
